customer_id,revenue,clicks,conversions,session_duration,page_views,bounce_rate,time_on_site,region,device_type
CUST_001659,9.9,15.0,0.0,10.3,23.55182197060661,0.278,100.0,East,Mobile
CUST_001660,130.04,16.0,,7.2,,0.544,160.0,South,Desktop
CUST_001661,160.86,15.0,0.0,10.6,11.506531946254649,0.29,104.0,South,Desktop
CUST_001662,28.74,,0.0,33.3,30.871156481340115,0.172,1514.0,East,Tablet
CUST_001663,2.6,21.0,0.0,9.9,31.301051735835276,0.351,766.0,North,Mobile
CUST_001664,15.97,10.0,0.0,16.6,9.67455614447127,0.19,,East,Desktop
CUST_001665,157.02,20.0,1.0,95.9,9.77720376187986,0.621,5807.0,South,Mobile
CUST_001666,32.22,13.0,1.0,36.5,18.761995578294353,0.781,2182.0,South,Mobile
CUST_001667,,23.0,2.0,27.4,13.247823180395134,0.41,1753.0,West,Mobile
CUST_001668,18.07,16.0,0.0,1.5,4.2087738538632635,0.375,0.0,East,Desktop
CUST_001669,90.81,31.0,3.0,19.7,7.914703972455286,0.178,,West,Mobile
CUST_001670,63.82,16.0,1.0,21.3,7.176574476813299,0.908,1002.0,South,Desktop
CUST_001671,24.86,12.0,0.0,25.0,30.039396124474063,0.396,,South,Desktop
CUST_001672,21.32,24.0,1.0,,4.630097888925321,0.155,24.0,West,Mobile
CUST_001673,20.69,23.0,2.0,14.5,4.2463869260689995,0.549,1088.0,West,Mobile
CUST_001674,10.95,20.0,0.0,12.1,28.554880031501114,,790.0,West,Desktop
CUST_001675,230.09,,1.0,18.4,22.106347916169877,,628.0,West,Desktop
CUST_001676,22.49,22.0,4.0,11.7,5.257041981876082,0.658,165.0,West,Desktop
CUST_001677,142.68,14.0,3.0,12.2,9.8041987437117,0.5,1131.0,North,Desktop
CUST_001678,205.53,38.0,6.0,3.7,3.2545841278839287,0.57,515.0,North,Mobile
CUST_001679,109.72,22.0,2.0,21.0,6.33417840641556,0.595,1512.0,East,Desktop
CUST_001680,19.73,21.0,1.0,13.8,6.964487036089653,0.206,545.0,North,Tablet
CUST_001681,53.76,50.0,3.0,12.7,31.244229731772275,0.395,1003.0,East,Mobile
CUST_001682,32.17,10.0,3.0,12.6,25.603933752105338,0.365,745.0,East,Mobile
CUST_001683,11.2,25.0,1.0,,6.427584228024175,0.523,288.0,South,Mobile
CUST_001684,48.87,5.0,0.0,22.2,25.749137708963698,0.601,891.0,West,Mobile
CUST_001685,8.05,31.0,0.0,19.1,13.776092825571144,0.18,1116.0,South,Mobile
CUST_001686,137.72,11.0,1.0,0.0,3.875099955165698,0.265,0.0,South,Mobile
CUST_001687,18.96,22.0,0.0,3.0,3.1698334677743976,0.512,,North,Mobile
CUST_001688,42.16,,0.0,0.2,8.28323998902372,0.534,11.0,East,Mobile
CUST_001689,46.52,21.0,0.0,,14.409930850423684,0.247,169.0,South,Mobile
CUST_001690,24.27,,6.0,24.1,17.240444311821207,0.451,1230.0,East,Mobile
CUST_001691,66.96,17.0,1.0,20.6,9.753265847532651,0.235,826.0,East,Mobile
CUST_001692,18.73,31.0,2.0,27.4,8.250854028049957,0.092,2236.0,West,Mobile
CUST_001693,94.21,,1.0,12.3,31.209672541451553,0.326,257.0,West,Tablet
CUST_001694,6.59,25.0,0.0,22.5,3.4633740475647623,0.408,1220.0,East,Desktop
CUST_001695,38.54,14.0,0.0,19.2,1.592708128687452,0.224,1292.0,North,Desktop
CUST_001696,339.24,33.0,1.0,0.0,23.39750629643834,0.429,256.0,South,Desktop
CUST_001697,9.97,11.0,0.0,24.0,41.48107937462371,0.518,1092.0,North,Mobile
CUST_001698,14.68,26.0,1.0,11.2,2.6604632023898045,0.566,967.0,West,Mobile
CUST_001699,61.36,26.0,1.0,18.5,,0.26,1288.0,West,Desktop
CUST_001700,41.08,30.0,2.0,11.1,7.663877457278191,0.604,1071.0,South,Mobile
CUST_001701,50.44,25.0,2.0,,15.754630743571186,0.401,296.0,East,Mobile
CUST_001702,59.56,19.0,2.0,17.6,6.459916431392709,,1216.0,South,Mobile
CUST_001703,70.93,27.0,3.0,27.9,8.289901113564055,0.467,1181.0,East,Mobile
CUST_001704,125.42,9.0,,5.2,8.427207059777007,0.278,274.0,West,Desktop
CUST_001705,54.15,17.0,2.0,16.7,6.71929138389502,0.38,1565.0,North,Tablet
CUST_001706,24.79,43.0,1.0,25.1,23.687661336986253,,1345.0,North,Mobile
CUST_001707,74.22,22.0,1.0,0.0,12.158704246919957,0.595,238.0,East,Desktop
CUST_001708,323.71,30.0,2.0,7.0,2.8927148291237157,0.272,232.0,West,Mobile
CUST_001709,28.24,28.0,4.0,15.0,18.774132539289823,0.49,809.0,West,Mobile
CUST_001710,10.28,21.0,3.0,112.9,6.943539236914382,0.388,,North,Mobile
CUST_001711,125.02,16.0,0.0,9.8,5.096586762470071,0.536,438.0,East,Tablet
CUST_001712,28.66,36.0,1.0,5.1,8.505740150034072,0.324,336.0,West,Mobile
CUST_001713,2.44,18.0,0.0,15.6,6.828095915967486,0.205,1294.0,West,Desktop
CUST_001714,91.55,15.0,1.0,7.7,18.725857503245823,0.821,535.0,South,Desktop
CUST_001715,17.42,20.0,1.0,4.8,29.005311230500634,0.642,285.0,South,Desktop
CUST_001716,29.71,18.0,3.0,5.3,9.04583049714465,0.43,632.0,East,Desktop
CUST_001717,49.32,23.0,2.0,24.8,7.052038289583948,0.404,1138.0,North,Mobile
CUST_001718,41.62,26.0,2.0,8.5,4.406076429140433,0.528,421.0,East,Mobile
CUST_001719,77.58,23.0,2.0,18.7,15.257290777917982,0.431,819.0,North,Desktop
CUST_001720,19.64,14.0,0.0,10.3,18.94988963430993,0.24,1080.0,West,Desktop
CUST_001721,61.3,26.0,2.0,1.7,4.1077739411535905,0.618,704.0,West,Desktop
CUST_001722,24.25,3.0,1.0,8.7,19.508975769304172,0.368,956.0,North,Desktop
CUST_001723,80.36,25.0,2.0,10.3,18.676571557081708,0.285,591.0,North,Desktop
CUST_001724,69.3,28.0,1.0,15.4,2.87717179366332,0.358,1235.0,North,Tablet
CUST_001725,10.78,28.0,3.0,16.1,,0.54,1597.0,West,Mobile
CUST_001726,121.9,8.0,0.0,5.1,15.128936427742811,0.265,598.0,West,Mobile
CUST_001727,17.41,44.0,5.0,25.8,16.309460819814856,0.437,1234.0,West,Mobile
CUST_001728,87.33,24.0,1.0,26.4,35.66089073521664,0.27,1511.0,South,Mobile
CUST_001729,51.46,21.0,2.0,15.4,51.280681349474584,0.442,723.0,North,Desktop
CUST_001730,300.61,25.0,0.0,17.5,9.199377021271646,0.17,1027.0,North,Desktop
CUST_001731,25.33,46.0,2.0,8.3,19.38094028668983,0.561,683.0,North,Desktop
CUST_001732,21.78,,0.0,2.6,9.406003081961579,0.672,0.0,East,Desktop
CUST_001733,32.35,53.0,3.0,14.5,4.696613039355497,0.213,1243.0,East,Desktop
CUST_001734,23.02,24.0,2.0,11.8,11.946727264322634,0.237,866.0,North,Desktop
CUST_001735,86.48,,0.0,27.8,6.147471756998708,0.466,1538.0,North,Mobile
CUST_001736,4.76,32.0,1.0,34.3,8.55079878887841,0.4,2719.0,East,Tablet
CUST_001737,9.35,19.0,1.0,8.3,4.010784794748795,0.359,556.0,South,Mobile
CUST_001738,9.19,43.0,1.0,16.0,10.279922284386373,0.683,363.0,East,Desktop
CUST_001739,103.58,23.0,0.0,21.8,12.544922556912585,0.369,883.0,South,Desktop
CUST_001740,257.94,11.0,1.0,18.6,17.343571636629207,0.034,292.0,North,Desktop
CUST_001741,29.21,52.0,3.0,18.2,20.157877608680177,0.233,986.0,North,Mobile
CUST_001742,27.04,20.0,1.0,25.3,11.93712196253447,0.637,2198.0,West,Desktop
CUST_001743,36.02,29.0,5.0,26.1,1.5619885367577981,0.712,1651.0,West,Mobile
CUST_001744,133.52,28.0,0.0,17.8,20.077064785838928,0.726,1279.0,East,Desktop
CUST_001745,10.88,31.0,2.0,32.9,30.773156770470887,0.459,1975.0,West,Mobile
CUST_001746,44.08,22.0,1.0,21.9,13.681384493893011,0.779,1431.0,North,Desktop
CUST_001747,106.72,31.0,0.0,9.3,24.736442653349318,0.576,781.0,West,Mobile
CUST_001748,60.42,29.0,0.0,22.9,34.833014876792966,0.249,1038.0,West,Mobile
CUST_001749,41.57,24.0,1.0,9.3,16.08127927899998,,252.0,East,Desktop
CUST_001750,110.09,21.0,1.0,16.2,7.4613272202448675,0.568,1205.0,South,Mobile
CUST_001751,1.29,,0.0,21.6,7.457871982662152,0.154,1439.0,West,Mobile
CUST_001752,,17.0,1.0,10.0,11.681122929510828,0.221,460.0,North,Desktop
CUST_001753,15.11,44.0,4.0,21.4,11.661189998020847,0.38,1047.0,South,Mobile
CUST_001754,3.68,9.0,0.0,16.8,8.105219303212502,0.49,699.0,West,Desktop
CUST_001755,61.16,30.0,0.0,5.6,43.12640700719546,0.376,320.0,East,Desktop
CUST_001756,172.15,20.0,0.0,0.7,1.5617024328870768,0.418,260.0,South,Mobile
CUST_001757,28.08,16.0,0.0,1.1,3.9369068769860305,0.506,0.0,South,Desktop
CUST_001758,103.9,26.0,1.0,,,0.091,791.0,East,Mobile
CUST_001759,229.23,19.0,2.0,10.1,12.867601680175305,0.43,1040.0,North,Desktop
CUST_001760,160.44,,4.0,28.4,23.18350570756059,0.731,,West,Desktop
CUST_001761,236.98,20.0,0.0,13.5,22.0854324089932,0.445,718.0,West,Desktop
CUST_001762,80.69,25.0,3.0,9.9,,0.113,323.0,North,Desktop
CUST_001763,36.25,10.0,1.0,16.5,15.991400918019314,0.644,1083.0,East,Mobile
CUST_001764,4.84,9.0,1.0,15.7,14.547488174224938,0.214,1149.0,North,Tablet
CUST_001765,24.65,31.0,1.0,10.4,9.35606941343137,0.722,822.0,North,Desktop
CUST_001766,12.04,22.0,0.0,15.3,10.008152235213405,0.187,943.0,East,Mobile
CUST_001767,448.15,18.0,3.0,13.0,13.343643833962494,0.082,,North,Mobile
CUST_001768,26.81,14.0,2.0,11.1,5.110984572003848,0.404,1062.0,East,Desktop
CUST_001769,,26.0,1.0,11.1,14.451468110280919,0.472,742.0,South,Mobile
CUST_001770,64.19,24.0,0.0,,5.593211146269506,0.175,1368.0,West,Desktop
CUST_001771,34.89,26.0,0.0,10.0,6.0404478952985645,0.463,1184.0,South,Desktop
CUST_001772,253.17,27.0,2.0,3.2,10.122843600357845,0.752,,South,Desktop
CUST_001773,15.69,27.0,3.0,13.9,11.890584903121432,0.456,1154.0,East,Desktop
CUST_001774,41.83,32.0,1.0,14.3,11.08315520927021,0.612,737.0,North,Desktop
CUST_001775,13.59,26.0,2.0,9.4,64.83267416633062,0.516,424.0,West,Mobile
CUST_001776,,20.0,0.0,34.5,,0.453,2470.0,West,Desktop
CUST_001777,15.89,25.0,2.0,21.0,5.639718484377473,0.662,1509.0,North,Desktop
CUST_001778,31.68,23.0,2.0,13.2,10.585778620549043,0.443,923.0,East,Desktop
CUST_001779,19.78,29.0,1.0,9.1,8.549022333054667,0.298,436.0,West,Tablet
CUST_001780,,29.0,0.0,4.6,12.628335713686617,0.194,742.0,East,Mobile
CUST_001781,6.13,11.0,0.0,,25.86568868378251,0.175,206.0,West,Mobile
CUST_001782,29.97,45.0,9.0,12.7,2.326665486912732,0.575,1017.0,West,Desktop
CUST_001783,5.44,18.0,1.0,21.6,,0.22,1088.0,East,Desktop
CUST_001784,82.44,11.0,0.0,21.9,26.44516370570075,0.205,1551.0,North,Tablet
CUST_001785,36.56,,0.0,17.5,8.481546093900342,0.777,522.0,East,Mobile
CUST_001786,5.76,35.0,2.0,20.5,19.851978823536655,0.241,1410.0,West,Desktop
CUST_001787,22.85,20.0,1.0,17.0,5.164539841112116,0.479,948.0,North,Desktop
CUST_001788,13.43,,2.0,19.6,9.811022059038292,0.299,1276.0,West,Desktop
CUST_001789,48.57,12.0,1.0,14.5,12.194921239042118,0.372,736.0,North,Mobile
CUST_001790,165.43,16.0,0.0,9.1,27.084936582049416,0.264,1026.0,West,Desktop
CUST_001791,3.49,35.0,1.0,14.5,17.74041818805637,0.178,843.0,North,Mobile
CUST_001792,38.02,37.0,3.0,10.2,4.185191877177968,0.257,202.0,South,Mobile
CUST_001793,27.33,28.0,2.0,17.5,10.1063167458617,0.66,838.0,North,Tablet
CUST_001794,74.11,,1.0,6.6,7.614035782809189,0.252,1124.0,South,Desktop
CUST_001795,42.77,27.0,5.0,15.1,12.260658882971489,0.575,484.0,East,Desktop
CUST_001796,13.43,16.0,3.0,27.8,32.91436481435694,0.728,1057.0,East,Mobile
CUST_001797,22.58,28.0,0.0,31.2,50.27403392895373,0.317,1423.0,East,Mobile
CUST_001798,12.74,29.0,3.0,,33.33232218865245,0.395,1843.0,North,Mobile
CUST_001799,120.45,,1.0,24.9,8.716835789865476,0.367,1181.0,South,Desktop
CUST_001800,33.97,50.0,10.0,8.0,17.39369793177816,0.404,295.0,South,Desktop
CUST_001801,324.22,23.0,0.0,10.4,16.401757834514807,0.311,830.0,South,Desktop
CUST_001802,30.79,30.0,2.0,18.3,15.251513673363817,0.408,940.0,West,Desktop
CUST_001803,14.15,11.0,0.0,30.8,,0.65,1207.0,West,Desktop
CUST_001804,5.38,48.0,0.0,27.0,5.430012731394717,0.717,1328.0,North,Desktop
CUST_001805,3.8,16.0,0.0,7.1,13.11911235212757,0.471,359.0,East,Desktop
CUST_001806,4.95,21.0,3.0,16.6,8.547032247187932,0.808,554.0,North,Desktop
CUST_001807,45.63,15.0,0.0,22.1,3.5848180162108156,0.287,731.0,East,Desktop
CUST_001808,60.98,21.0,4.0,26.3,23.303908949763684,0.491,1416.0,South,Desktop
CUST_001809,4.97,19.0,1.0,13.1,7.1523763430512455,,825.0,West,Mobile
CUST_001810,96.94,41.0,1.0,14.1,14.646669438553063,0.032,737.0,North,Mobile
CUST_001811,18.55,37.0,1.0,17.2,5.471324789595835,0.776,1484.0,South,Mobile
CUST_001812,39.49,40.0,0.0,5.9,29.341222155496165,0.768,1021.0,East,Mobile
CUST_001813,,28.0,1.0,14.3,24.709973724600122,0.341,236.0,West,Mobile
CUST_001814,97.15,31.0,1.0,20.2,7.18637412135469,0.217,678.0,East,Mobile
CUST_001815,23.99,11.0,1.0,12.2,80.21870651895253,0.053,469.0,West,Desktop
CUST_001816,11.37,19.0,1.0,29.2,7.283798137723888,0.459,1512.0,North,Desktop
CUST_001817,2.5,28.0,2.0,19.1,6.395445491522406,0.352,1457.0,North,Desktop
CUST_001818,13.97,19.0,2.0,3.9,11.158336208638595,0.572,281.0,North,Desktop
CUST_001819,25.7,19.0,3.0,,6.547055433930663,0.281,448.0,West,Desktop
CUST_001820,10.13,18.0,1.0,0.0,17.743064682059085,0.171,242.0,North,Mobile
CUST_001821,28.29,17.0,1.0,13.6,45.1314964440698,0.297,996.0,South,Tablet
CUST_001822,36.31,17.0,1.0,7.5,6.19953264462019,0.653,462.0,North,Mobile
CUST_001823,25.28,13.0,2.0,70.9,26.36160767205285,0.182,4215.0,West,Tablet
CUST_001824,15.18,20.0,0.0,13.3,30.08091820158905,0.318,1220.0,West,Mobile
CUST_001825,40.54,39.0,3.0,18.2,22.578334580815053,0.393,865.0,South,Desktop
CUST_001826,56.28,13.0,1.0,26.3,7.571711673812274,0.358,1532.0,East,Desktop
CUST_001827,8.95,12.0,,25.3,61.89494753666148,0.355,1488.0,South,Desktop
CUST_001828,180.03,14.0,0.0,28.1,18.114344605865412,0.484,1240.0,North,Desktop
CUST_001829,29.42,17.0,1.0,14.2,8.25021948135688,0.289,538.0,West,Mobile
CUST_001830,33.87,5.0,0.0,12.6,23.212492966443904,0.464,402.0,South,Mobile
CUST_001831,77.47,22.0,2.0,8.9,23.40121078925173,0.101,126.0,North,Tablet
CUST_001832,43.81,24.0,1.0,10.0,10.405933393411146,0.487,560.0,East,Desktop
CUST_001833,103.93,22.0,0.0,18.4,19.661294925338666,0.444,654.0,South,Desktop
CUST_001834,46.74,29.0,1.0,4.6,26.902163890953315,0.605,446.0,West,Tablet
CUST_001835,15.88,5.0,1.0,,2.9415493427379253,0.224,252.0,North,Mobile
CUST_001836,51.1,33.0,0.0,4.8,5.522745026523108,0.548,197.0,West,Desktop
CUST_001837,8.39,21.0,0.0,,28.946341999251548,0.128,736.0,East,Desktop
CUST_001838,37.72,14.0,0.0,6.8,10.019444939405075,0.535,555.0,North,Mobile
CUST_001839,31.82,17.0,0.0,4.0,6.430428739894188,0.502,139.0,North,Desktop
CUST_001840,25.8,21.0,0.0,14.0,41.12585806748599,0.664,794.0,North,Desktop
CUST_001841,28.38,26.0,0.0,2.6,9.115492923908434,0.361,0.0,South,Desktop
CUST_001842,3.46,27.0,0.0,17.1,12.818447943518496,0.561,698.0,East,Mobile
CUST_001843,17.14,29.0,0.0,10.9,7.358412766924219,0.8,1131.0,West,Mobile
CUST_001844,37.02,16.0,2.0,15.8,17.99364480784973,0.313,798.0,West,Desktop
CUST_001845,40.12,25.0,2.0,0.1,16.930189592003607,0.345,0.0,North,Desktop
CUST_001846,9.65,22.0,1.0,25.7,6.341425310219108,0.85,1071.0,East,Mobile
CUST_001847,,27.0,2.0,,42.11473777734355,0.348,327.0,West,Mobile
CUST_001848,11.71,21.0,2.0,29.3,4.346293922012052,0.174,2205.0,West,Mobile
CUST_001849,105.99,33.0,2.0,11.5,14.873809827490625,0.235,1006.0,West,Mobile
CUST_001850,55.29,41.0,1.0,25.4,6.042601777439469,0.34,1355.0,North,Tablet
CUST_001851,15.25,22.0,1.0,22.6,14.814725212066467,0.251,1120.0,North,Desktop
CUST_001852,278.77,29.0,0.0,11.4,5.824682580522713,0.504,497.0,North,Desktop
CUST_001853,42.16,14.0,1.0,20.5,,0.423,1321.0,East,Mobile
CUST_001854,99.78,25.0,2.0,12.4,21.381522207211248,0.41,965.0,West,Desktop
CUST_001855,110.02,23.0,2.0,13.2,12.897124304320325,0.258,728.0,West,Mobile
CUST_001856,14.81,15.0,1.0,20.9,6.0105987014874325,0.133,1500.0,North,Tablet
CUST_001857,176.08,15.0,0.0,2.6,10.469616340174186,0.498,0.0,North,Mobile
CUST_001858,24.53,33.0,3.0,10.3,24.184074883202463,0.263,654.0,East,Mobile
CUST_001859,46.83,20.0,1.0,18.7,15.042682193177406,0.693,1070.0,West,Desktop
CUST_001860,45.26,13.0,1.0,22.3,6.006531285576258,0.101,,East,Desktop
CUST_001861,28.19,22.0,1.0,16.4,13.994886422046331,0.307,1138.0,West,Mobile
CUST_001862,87.62,20.0,0.0,9.6,9.67229665143194,0.711,527.0,South,Desktop
CUST_001863,85.81,14.0,1.0,18.8,12.912896681538934,0.535,1535.0,West,Desktop
CUST_001864,4.06,28.0,0.0,12.4,15.834978714718696,0.366,879.0,South,Mobile
CUST_001865,158.41,11.0,0.0,32.6,,0.335,1806.0,North,Desktop
CUST_001866,4.5,15.0,1.0,16.5,16.8294618830211,0.584,1066.0,North,Desktop
CUST_001867,114.33,17.0,1.0,,32.96357218207821,0.216,0.0,North,Mobile
CUST_001868,128.0,8.0,0.0,11.1,9.364511232300082,0.38,742.0,South,Mobile
CUST_001869,8.94,28.0,0.0,7.8,12.25237580326524,0.043,82.0,North,Desktop
CUST_001870,20.23,22.0,2.0,3.9,21.98587319911529,0.563,351.0,East,Desktop
CUST_001871,8.79,25.0,0.0,5.5,21.538796132661474,0.463,,South,Desktop
CUST_001872,25.59,16.0,0.0,13.6,16.979059104179736,0.097,610.0,East,Mobile
CUST_001873,22.88,38.0,2.0,8.3,42.253013271016584,0.397,888.0,South,Mobile
CUST_001874,84.4,,1.0,17.2,13.10208683107803,0.483,1363.0,East,Tablet
CUST_001875,159.55,30.0,5.0,17.2,13.342177225496705,0.568,1263.0,West,Mobile
CUST_001876,176.76,,4.0,13.2,10.021372748482147,0.661,,West,Desktop
CUST_001877,16.87,16.0,1.0,14.7,,0.521,942.0,North,Mobile
CUST_001878,25.76,19.0,0.0,29.5,10.58515391779689,0.259,1396.0,East,Mobile
CUST_001879,4.39,17.0,1.0,27.1,,0.735,1173.0,West,Mobile
CUST_001880,12.59,31.0,0.0,16.5,26.181506261095212,0.43,966.0,East,Mobile
CUST_001881,105.41,23.0,,16.5,19.943016681534814,0.282,824.0,West,Desktop
CUST_001882,230.14,24.0,0.0,19.1,24.657535312034934,0.42,1727.0,West,Mobile
CUST_001883,7.53,19.0,2.0,18.2,9.435299069335754,0.278,928.0,North,Mobile
CUST_001884,16.27,33.0,0.0,18.3,17.717630217577465,,1280.0,North,Desktop
CUST_001885,32.08,21.0,0.0,2.5,36.00231082863707,0.31,0.0,North,Tablet
CUST_001886,46.35,20.0,2.0,15.4,,0.78,740.0,North,Mobile
CUST_001887,12.53,,1.0,21.0,27.51894427891085,0.195,752.0,West,Mobile
CUST_001888,55.08,34.0,2.0,13.3,7.298605763297986,0.666,,East,Mobile
CUST_001889,18.75,39.0,3.0,8.1,17.55721747637118,0.552,0.0,South,Desktop
CUST_001890,32.55,20.0,0.0,,17.038365835618993,0.066,215.0,South,Mobile
CUST_001891,63.79,30.0,0.0,15.5,5.204297655775067,0.186,1462.0,West,Desktop
CUST_001892,33.37,23.0,0.0,3.8,8.907512645076421,0.207,0.0,North,Desktop
CUST_001893,19.62,18.0,0.0,10.6,,0.398,261.0,South,Desktop
CUST_001894,29.03,19.0,3.0,,54.82282831948897,0.343,1730.0,North,Desktop
CUST_001895,29.78,35.0,3.0,18.2,,,1512.0,South,Mobile
CUST_001896,21.24,8.0,0.0,17.3,13.1075536107633,0.394,1260.0,North,Desktop
CUST_001897,24.27,27.0,4.0,27.3,31.292267935307695,0.398,1437.0,North,Tablet
CUST_001898,225.51,12.0,0.0,16.2,44.9331218013312,0.639,,West,Desktop
CUST_001899,64.92,15.0,2.0,16.2,,0.155,1092.0,South,Mobile
CUST_001900,23.23,27.0,1.0,24.4,13.9092066476236,0.449,1147.0,West,Mobile
CUST_001901,76.43,15.0,2.0,46.9,5.487555670563528,0.444,2892.0,West,Desktop
CUST_001902,22.19,30.0,,18.9,13.572215818420538,0.328,1460.0,West,Desktop
CUST_001903,135.33,26.0,2.0,0.5,1.0,0.176,0.0,South,Desktop
CUST_001904,51.6,11.0,0.0,19.1,16.892745188623998,0.269,476.0,East,Mobile
CUST_001905,29.11,33.0,,12.2,9.302039905549709,0.633,546.0,South,Tablet
CUST_001906,56.67,34.0,0.0,14.4,7.751257520736633,,1106.0,West,Desktop
CUST_001907,5.03,15.0,0.0,26.8,6.367232658434994,0.461,1579.0,South,Tablet
CUST_001908,8.57,13.0,0.0,18.0,19.177319159736054,0.447,1158.0,East,Desktop
CUST_001909,7.9,19.0,2.0,18.2,8.535085894698705,0.39,808.0,West,Desktop
CUST_001910,39.31,21.0,0.0,11.1,16.448505569831898,0.213,1022.0,South,Desktop
CUST_001911,264.81,26.0,3.0,13.5,9.180739535467337,0.138,827.0,South,Desktop
CUST_001912,481.81,30.0,2.0,25.9,12.434000789486113,0.51,1778.0,South,Mobile
CUST_001913,71.21,29.0,1.0,,21.992279682455486,0.539,1925.0,East,Desktop
CUST_001914,,25.0,3.0,28.3,7.750460037714733,0.083,1527.0,South,Tablet
CUST_001915,3.81,26.0,0.0,8.0,9.605256920554735,0.508,743.0,South,Desktop
CUST_001916,17.27,18.0,1.0,2.9,13.563831195899255,0.28,91.0,North,Desktop
CUST_001917,12.87,18.0,0.0,13.2,7.716688258399828,0.681,880.0,West,Mobile
CUST_001918,,34.0,1.0,22.8,7.911136635943381,0.557,,North,Desktop
CUST_001919,27.06,26.0,0.0,16.9,22.576897587536862,0.273,1181.0,West,Mobile
CUST_001920,18.79,32.0,1.0,89.3,14.173743937822746,0.435,5309.0,West,Desktop
CUST_001921,3.08,27.0,2.0,11.1,11.885920828615673,0.366,528.0,North,Mobile
CUST_001922,81.25,31.0,1.0,,11.155945051761593,0.132,1033.0,East,Mobile
CUST_001923,9.14,25.0,0.0,22.8,3.2999773363236478,0.428,1641.0,South,Mobile
CUST_001924,44.13,31.0,3.0,9.4,35.7847898393313,0.487,,North,Mobile
CUST_001925,398.98,18.0,0.0,25.5,25.776236625281594,0.584,1269.0,North,Mobile
CUST_001926,10.99,18.0,,20.6,3.559384498103832,0.474,866.0,South,Desktop
CUST_001927,1.59,22.0,0.0,9.5,9.809177374090233,0.507,697.0,North,Desktop
CUST_001928,23.5,18.0,0.0,29.9,8.018192156967984,0.514,2126.0,West,Mobile
CUST_001929,,20.0,0.0,10.7,34.78643733928164,0.253,568.0,East,Desktop
CUST_001930,347.24,8.0,1.0,12.1,10.312416234599853,0.49,161.0,West,Desktop
CUST_001931,7.57,15.0,1.0,21.8,21.539677693838957,0.499,992.0,West,Desktop
CUST_001932,60.1,43.0,,12.8,38.09202306261255,0.756,827.0,South,Desktop
CUST_001933,,21.0,0.0,27.3,7.555461969951653,0.058,1751.0,South,Desktop
CUST_001934,29.16,27.0,3.0,24.0,31.098025242122656,0.247,,South,Desktop
CUST_001935,790.93,14.0,0.0,18.2,4.899904029744766,0.592,950.0,East,Desktop
CUST_001936,5.45,14.0,1.0,21.7,7.275810940634955,,1969.0,North,Mobile
CUST_001937,44.9,24.0,1.0,113.6,32.85419995519745,0.426,6799.0,North,Desktop
CUST_001938,58.05,33.0,0.0,12.1,15.911582345587997,,864.0,South,Mobile
CUST_001939,121.87,26.0,0.0,4.1,7.428363961967959,0.212,343.0,North,Desktop
CUST_001940,,26.0,1.0,18.0,24.876574904398584,0.437,1431.0,South,Tablet
CUST_001941,47.93,6.0,0.0,32.4,20.871870004276783,,2414.0,West,Tablet
CUST_001942,20.7,15.0,1.0,10.4,6.134008803345444,0.689,803.0,South,Desktop
CUST_001943,45.74,41.0,1.0,0.0,6.261406223972204,0.372,0.0,North,Mobile
CUST_001944,21.94,41.0,1.0,20.8,,,1294.0,North,Desktop
CUST_001945,69.82,30.0,2.0,17.6,9.760506407379916,0.273,966.0,North,Desktop
CUST_001946,21.25,28.0,0.0,19.4,46.95290009245437,0.344,1399.0,East,Mobile
CUST_001947,52.07,20.0,4.0,12.2,5.320346059082005,,470.0,West,Mobile
CUST_001948,31.97,25.0,3.0,1.1,25.10077118969818,0.21,107.0,North,Mobile
CUST_001949,127.9,13.0,0.0,7.5,2.662131259293154,0.181,82.0,East,Desktop
CUST_001950,31.13,30.0,1.0,0.0,12.008247177979266,0.345,0.0,North,Mobile
CUST_001951,3.94,25.0,2.0,22.4,9.627961290161839,0.629,1386.0,East,Mobile
CUST_001952,,26.0,1.0,19.5,,0.16,661.0,West,Desktop
CUST_001953,11.17,24.0,0.0,12.6,4.803866332271444,0.25,266.0,South,Desktop
CUST_001954,15.11,21.0,5.0,6.2,5.755165785202251,0.196,152.0,South,Mobile
CUST_001955,16.2,19.0,1.0,12.6,25.152711433446697,0.08,1213.0,South,Tablet
CUST_001956,172.32,28.0,0.0,1.2,3.7664819084761545,0.469,159.0,West,Desktop
CUST_001957,2.55,34.0,3.0,10.6,16.88665584958545,0.306,603.0,West,Mobile
CUST_001958,1429.81,26.0,3.0,32.8,29.00713678019593,0.317,2288.0,West,Mobile
CUST_001959,117.6,29.0,1.0,16.6,26.20049550708567,0.563,421.0,North,Mobile
CUST_001960,43.29,27.0,0.0,34.0,6.312793731179279,0.568,2414.0,East,Desktop
CUST_001961,31.0,31.0,1.0,0.4,5.133078700201898,0.327,447.0,North,Desktop
CUST_001962,46.65,33.0,3.0,13.5,5.594777164964148,,0.0,West,Desktop
CUST_001963,61.89,26.0,2.0,6.3,5.975390849920967,0.214,0.0,South,Desktop
CUST_001964,71.83,20.0,0.0,10.3,14.04388136696519,0.305,,North,Mobile
CUST_001965,64.5,31.0,0.0,14.9,19.816016285749395,0.325,801.0,North,Desktop
CUST_001966,36.87,37.0,2.0,11.4,7.749778638851654,0.297,726.0,East,Mobile
